is_attack,attack_cat,dur,proto,sbytes,dbytes,ct_src_ltm,ct_dst_ltm
Normal,Normal,0.873512,tcp,1506,354,4,1
Normal,Normal,1.501615,tcp,1506,268,2,1
Normal,Normal,1.594059,tcp,68191,612,2,1
Normal,Normal,1.639897,tcp,948,682,1,1
Normal,Normal,4.750496,tcp,990,838,2,1
Normal,Normal,1.036537,tcp,1506,354,2,1
Normal,Normal,1.586276,tcp,68195,784,2,1
Normal,Normal,1.550673,tcp,1506,354,2,1
Normal,Normal,2.101921,tcp,700,682,1,2
Normal,Normal,1.420231,tcp,990,824,2,1
Normal,Normal,0.813745,tcp,1506,268,1,1
Normal,Normal,3.551124,tcp,986,838,1,1
Normal,Normal,0.749447,tcp,954,1066,2,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.880184,tcp,1506,268,1,1
Normal,Normal,0.832873,tcp,1506,268,2,1
Normal,Normal,1.702907,tcp,986,828,3,1
Normal,Normal,1.178472,tcp,1506,268,3,1
Normal,Normal,1.278507,tcp,68197,612,3,1
Normal,Normal,2.052701,tcp,986,818,3,2
Normal,Normal,1.32375,tcp,1506,354,3,1
Normal,Normal,2.052701,tcp,986,818,3,2
Normal,Normal,1.838415,tcp,1506,354,1,1
Normal,Normal,3.642492,tcp,948,682,1,2
Normal,Normal,2.496565,tcp,1110,804,3,1
Normal,Normal,1.173391,tcp,1506,354,1,2
Normal,Normal,1.600266,tcp,756,682,1,2
Normal,Normal,1.41546,tcp,1506,354,3,1
Normal,Normal,1.72761,tcp,17562,768,1,1
Normal,Normal,1.945798,tcp,68199,612,1,1
Normal,Normal,0.878533,tcp,1506,268,2,1
Normal,Normal,2.075222,tcp,1506,354,1,1
Normal,Normal,3.675314,tcp,1506,354,2,1
Normal,Normal,1.426553,tcp,994,354,4,1
Normal,Normal,1.561516,tcp,698,682,1,1
Normal,Normal,1.757174,tcp,68195,612,1,1
Normal,Normal,1.76661,tcp,1110,828,2,1
Normal,Normal,2.006963,tcp,994,354,2,1
Normal,Normal,0.894,tcp,1110,702,1,2
Normal,Normal,1.944745,tcp,994,354,1,1
Normal,Normal,1.323427,tcp,68119,612,2,1
Normal,Normal,1.262705,tcp,68197,698,1,1
Normal,Normal,1.807557,tcp,1034,682,1,1
Normal,Normal,1.466706,tcp,68117,612,2,1
Normal,Normal,1.807557,tcp,1034,682,1,1
Normal,Normal,0.928364,tcp,994,354,2,1
Normal,Normal,1.038392,tcp,994,354,3,1
Normal,Normal,1.317142,tcp,68197,612,3,1
Normal,Normal,1.657133,tcp,756,682,2,2
Normal,Normal,1.892013,tcp,788,682,1,2
Normal,Normal,1.812358,tcp,994,354,2,1
Normal,Normal,1.521582,tcp,68197,698,2,1
Normal,Normal,1.454303,tcp,68117,612,1,1
Normal,Normal,1.592482,tcp,994,354,2,1
Normal,Normal,1.848868,tcp,68199,612,2,1
Normal,Normal,1.568609,tcp,994,354,1,1
Normal,Normal,1.780289,tcp,820,682,1,1
Normal,Normal,1.315172,tcp,68199,612,1,1
Normal,Normal,2.230809,tcp,712,682,1,1
Normal,Normal,1.348026,tcp,68117,612,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,1.718003,tcp,884,682,1,1
Normal,Normal,1.383596,tcp,994,268,2,1
Normal,Normal,1.841133,tcp,884,682,2,2
Normal,Normal,1.60513,tcp,994,354,2,1
Normal,Normal,1.951865,tcp,68197,698,2,1
Normal,Normal,1.249032,tcp,994,268,2,1
Normal,Normal,1.932399,tcp,820,768,1,1
Normal,Normal,1.255227,tcp,994,268,2,1
Normal,Normal,1.133512,tcp,68199,612,2,1
Normal,Normal,2.398367,tcp,994,268,1,1
Normal,Normal,1.245726,tcp,68197,612,2,1
Normal,Normal,1.636558,tcp,758,682,1,1
Normal,Normal,0.904692,tcp,994,268,3,2
Normal,Normal,1.155191,tcp,994,268,2,1
Normal,Normal,0.955425,tcp,994,268,2,1
Normal,Normal,1.135757,tcp,1010,742,2,1
Normal,Normal,2.083845,tcp,738,268,2,1
Normal,Normal,1.657819,tcp,1104,828,1,1
Normal,Normal,2.087112,tcp,1016,792,5,1
Normal,Normal,0.836869,tcp,738,354,1,1
Normal,Normal,0.526645,tcp,738,268,1,1
Normal,Normal,0.713251,tcp,738,268,2,1
Normal,Normal,0.792188,tcp,738,354,1,1
Normal,Normal,1.106338,tcp,1138,734,4,2
Normal,Normal,1.118116,tcp,738,354,1,1
Normal,Normal,1.263705,tcp,1074,754,3,1
Normal,Normal,1.069672,tcp,1042,728,3,2
Normal,Normal,1.256381,tcp,738,354,2,1
Normal,Normal,1.10673,tcp,1078,706,2,1
Normal,Normal,1.352095,tcp,1044,830,2,1
Normal,Normal,0.861106,tcp,738,268,2,2
Normal,Normal,0.861106,tcp,738,268,2,2
Normal,Normal,1.6659,tcp,1040,820,1,1
Normal,Normal,0.950391,tcp,738,354,3,2
Normal,Normal,0.934722,tcp,1048,706,2,1
Normal,Normal,0.950391,tcp,738,354,3,2
Normal,Normal,1.504842,tcp,1036,818,2,1
Normal,Normal,1.360016,tcp,738,354,2,1
Normal,Normal,1.37074,tcp,738,354,1,1
Normal,Normal,0.872225,tcp,738,268,2,3
Normal,Normal,3.363746,tcp,1074,742,3,1
Normal,Normal,1.172487,tcp,738,268,2,1
Normal,Normal,1.802416,tcp,1138,710,1,1
Normal,Normal,1.268332,tcp,6830,354,1,1
Normal,Normal,0.978044,tcp,738,354,1,1
Normal,Normal,1.701036,tcp,3678,354,1,1
Normal,Normal,1.594211,tcp,738,354,2,1
Normal,Normal,1.167594,tcp,738,354,1,1
Normal,Normal,0.787886,tcp,2062,268,1,1
Normal,Normal,0.723525,tcp,610,268,1,1
Normal,Normal,0.732144,tcp,1294,268,1,1
Normal,Normal,0.711738,tcp,610,268,2,1
Normal,Normal,1.263139,tcp,910,268,1,1
Normal,Normal,1.323551,tcp,610,354,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.872873,tcp,718,354,1,1
Normal,Normal,1.447627,tcp,622,354,1,1
Normal,Normal,0.821007,tcp,610,354,1,1
Normal,Normal,1.297833,tcp,610,268,3,3
Normal,Normal,1.297833,tcp,610,268,3,3
Normal,Normal,1.156094,tcp,574,354,1,1
Normal,Normal,1.836004,tcp,610,354,2,1
Normal,Normal,1.042116,tcp,550,354,1,1
Normal,Normal,1.20006,tcp,610,354,2,1
Normal,Normal,0.835662,tcp,6830,268,1,1
Normal,Normal,0.70791,tcp,3678,268,1,2
Normal,Normal,0.677352,tcp,610,268,3,1
Normal,Normal,0.772664,tcp,610,268,1,1
Normal,Normal,1.822254,tcp,610,354,2,1
Normal,Normal,1.362293,tcp,2062,268,1,1
Normal,Normal,0.707382,tcp,1294,268,1,1
Normal,Normal,0.935137,tcp,610,268,1,1
Normal,Normal,1.446172,tcp,910,354,1,1
Normal,Normal,2.28415,tcp,610,354,1,1
Normal,Normal,1.730483,tcp,718,354,1,2
Normal,Normal,1.149069,tcp,610,354,1,1
Normal,Normal,1.017103,tcp,622,354,1,1
Normal,Normal,0.991896,tcp,574,268,1,1
Normal,Normal,0.835296,tcp,610,268,1,1
Normal,Normal,1.626734,tcp,550,268,2,1
Normal,Normal,0.785309,tcp,610,268,1,1
Normal,Normal,1.243674,tcp,610,354,1,1
Normal,Normal,1.085254,tcp,6830,354,1,1
Normal,Normal,1.182883,tcp,610,354,1,2
Normal,Normal,0.670029,tcp,3678,268,3,2
Normal,Normal,0.670029,tcp,3678,268,3,2
Normal,Normal,0.716627,tcp,2062,268,1,1
Normal,Normal,0.990568,tcp,546,354,1,1
Normal,Normal,1.933757,tcp,546,354,1,1
Normal,Normal,1.669969,tcp,1294,354,1,1
Normal,Normal,0.67448,tcp,910,268,1,1
Normal,Normal,1.402173,tcp,546,354,2,2
Normal,Normal,2.377909,tcp,718,354,1,1
Normal,Normal,0.701388,tcp,546,354,1,1
Normal,Normal,0.523337,tcp,622,268,1,1
Normal,Normal,1.033609,tcp,546,354,1,1
Normal,Normal,1.176325,tcp,574,354,1,1
Normal,Normal,1.299548,tcp,550,354,1,1
Normal,Normal,0.968565,tcp,546,268,1,1
Normal,Normal,1.113134,tcp,546,354,1,1
Normal,Normal,1.473769,tcp,546,354,2,1
Normal,Normal,1.017073,tcp,6830,354,1,1
Normal,Normal,1.651422,tcp,546,354,1,1
Normal,Normal,1.018808,tcp,3678,268,1,1
Normal,Normal,1.229496,tcp,546,354,1,1
Normal,Normal,1.286356,tcp,2062,268,1,1
Normal,Normal,1.380041,tcp,546,354,3,1
Normal,Normal,1.091704,tcp,1294,268,1,1
Normal,Normal,1.215739,tcp,546,268,1,1
Normal,Normal,1.157101,tcp,910,354,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.772398,tcp,546,354,2,2
Normal,Normal,0.772398,tcp,546,354,2,2
Normal,Normal,0.974024,tcp,718,268,1,1
Normal,Normal,1.477991,tcp,546,354,1,1
Normal,Normal,0.691082,tcp,546,268,2,1
Normal,Normal,0.676818,tcp,622,268,1,1
Normal,Normal,1.019639,tcp,574,354,1,1
Normal,Normal,1.028253,tcp,514,354,1,1
Normal,Normal,0.887416,tcp,550,354,1,1
Normal,Normal,0.97984,tcp,6830,354,1,1
Normal,Normal,0.616422,tcp,514,268,1,1
Normal,Normal,0.785586,tcp,514,354,1,1
Normal,Normal,0.579066,tcp,3678,268,2,2
Normal,Normal,0.630204,tcp,514,268,1,1
Normal,Normal,0.968347,tcp,2062,354,1,1
Normal,Normal,0.995968,tcp,514,354,1,1
Normal,Normal,0.569987,tcp,1294,268,2,1
Normal,Normal,0.543655,tcp,514,268,1,2
Normal,Normal,1.064116,tcp,514,354,1,1
Normal,Normal,1.345407,tcp,910,354,1,1
Normal,Normal,0.978403,tcp,514,268,2,1
Normal,Normal,1.009809,tcp,514,268,1,2
Normal,Normal,1.039273,tcp,718,268,1,1
Normal,Normal,0.910094,tcp,622,268,1,1
Normal,Normal,1.16532,tcp,574,268,1,1
Normal,Normal,0.808694,tcp,514,354,1,2
Normal,Normal,1.082669,tcp,550,354,1,2
Normal,Normal,0.743726,tcp,514,268,1,2
Normal,Normal,0.732859,tcp,6830,268,1,1
Normal,Normal,0.593622,tcp,514,268,1,2
Normal,Normal,0.738883,tcp,3678,354,1,1
Normal,Normal,0.881113,tcp,514,268,1,1
Normal,Normal,1.036936,tcp,2062,354,1,1
Normal,Normal,0.739629,tcp,514,354,1,1
Normal,Normal,1.10626,tcp,1294,268,1,1
Normal,Normal,1.007918,tcp,498,354,1,1
Normal,Normal,1.075337,tcp,498,354,2,3
Normal,Normal,1.075337,tcp,498,354,2,3
Normal,Normal,0.526349,tcp,498,268,1,2
Normal,Normal,0.57246,tcp,498,268,2,2
Normal,Normal,1.072211,tcp,622,354,1,1
Normal,Normal,1.232249,tcp,574,268,1,2
Normal,Normal,1.015313,tcp,498,268,2,1
Normal,Normal,0.756296,tcp,550,354,1,1
Normal,Normal,0.904583,tcp,498,354,1,1
Normal,Normal,0.898262,tcp,6830,268,1,1
Normal,Normal,0.475421,tcp,498,268,2,2
Normal,Normal,0.504632,tcp,3678,268,1,1
Normal,Normal,0.684084,tcp,2062,268,2,1
Normal,Normal,0.948835,tcp,498,354,1,1
Normal,Normal,0.524362,tcp,1294,268,1,1
Normal,Normal,0.712902,tcp,910,268,1,1
Normal,Normal,0.554135,tcp,498,268,1,1
Normal,Normal,0.512129,tcp,718,268,1,1
Normal,Normal,0.425625,tcp,1716,268,1,3
Normal,Normal,1.103519,tcp,622,354,1,1
Normal,Normal,0.632185,tcp,498,268,2,2
Normal,Normal,0.504685,tcp,1652,268,1,1
Normal,Normal,0.859965,tcp,1588,268,1,2
Normal,Normal,0.486397,tcp,498,268,1,2
Normal,Normal,1.02336,tcp,574,354,1,1
Normal,Normal,0.80347,tcp,498,354,1,1
Normal,Normal,0.76107,tcp,498,268,1,2
Normal,Normal,1.246382,tcp,1524,354,2,2
Normal,Normal,0.713933,tcp,550,354,1,1
Normal,Normal,1.334346,tcp,1460,268,1,1
Normal,Normal,0.670818,tcp,6830,354,1,1
Normal,Normal,0.512072,tcp,1396,268,1,1
Normal,Normal,0.575433,tcp,3678,268,1,1
Normal,Normal,0.895405,tcp,2062,354,1,1
Normal,Normal,0.514494,tcp,1294,268,1,1
Normal,Normal,0.770698,tcp,910,268,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.428256,tcp,718,268,1,1
Normal,Normal,0.852141,tcp,622,354,1,1
Normal,Normal,1.135939,tcp,490,268,1,2
Normal,Normal,1.010435,tcp,490,354,1,2
Normal,Normal,0.801878,tcp,574,268,1,1
Normal,Normal,0.571649,tcp,550,268,1,1
Normal,Normal,0.849702,tcp,6830,354,1,1
Normal,Normal,0.462853,tcp,490,268,1,1
Normal,Normal,1.057336,tcp,2062,354,1,1
Normal,Normal,0.470098,tcp,3678,268,1,1
Normal,Normal,0.539988,tcp,490,268,1,2
Normal,Normal,0.695558,tcp,1294,268,1,1
Normal,Normal,0.795483,tcp,490,354,1,1
Normal,Normal,0.908782,tcp,910,354,2,1
Normal,Normal,0.462249,tcp,718,268,2,1
Normal,Normal,0.530349,tcp,622,268,1,1
Normal,Normal,0.510771,tcp,574,268,2,3
Normal,Normal,0.510771,tcp,574,268,2,3
Normal,Normal,0.435662,tcp,550,268,1,1
Normal,Normal,0.470386,tcp,490,268,2,2
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.497885,tcp,486,268,1,1
Normal,Normal,0.740138,tcp,486,354,2,2
Normal,Normal,0.44897,tcp,486,268,2,2
Normal,Normal,0.791931,tcp,484,354,1,1
Normal,Normal,0.502658,tcp,484,268,2,1
Normal,Normal,0.339192,tcp,484,268,2,2
Normal,Normal,0.574848,tcp,546,354,2,2
Normal,Normal,0.510088,tcp,546,268,1,1
Normal,Normal,0.316858,tcp,546,268,2,2
Normal,Normal,0.614732,tcp,546,354,2,2
Normal,Normal,0.411627,tcp,546,268,3,3
Normal,Normal,0.297374,tcp,546,268,3,3
Normal,Normal,0.314586,tcp,546,268,3,3
Normal,Normal,4e-06,udp,1774,0,3,3
Normal,Normal,1e-05,udp,1786,0,3,3
Normal,Normal,0.554826,tcp,546,354,1,1
Normal,Normal,1e-05,udp,1440,0,3,3
Normal,Normal,0.504214,tcp,546,268,1,1
Normal,Normal,1e-05,udp,936,0,2,2
Normal,Normal,1e-05,udp,836,0,2,2
Normal,Normal,2e-06,udp,1682,0,2,2
Normal,Normal,0.673857,tcp,546,268,2,2
Normal,Normal,1e-05,udp,1204,0,2,2
Normal,Normal,0.548162,tcp,546,354,2,2
Normal,Normal,0.692623,tcp,546,268,1,1
Normal,Normal,8e-06,udp,1566,0,2,1
Normal,Normal,0.599273,tcp,546,268,2,2
Normal,Normal,9e-06,udp,300,0,2,2
Normal,Normal,1e-05,udp,556,0,2,2
Normal,Normal,8e-06,udp,746,0,1,1
Normal,Normal,0.840138,tcp,546,354,1,1
Normal,Normal,4e-06,udp,826,0,1,1
Normal,Normal,1e-05,udp,654,0,3,3
Normal,Normal,3e-06,udp,1414,0,3,3
Normal,Normal,4e-06,udp,584,0,3,3
Normal,Normal,0.636582,tcp,17266,354,2,2
Normal,Normal,0.278591,tcp,546,268,2,2
Normal,Normal,1.1e-05,udp,2224,0,4,3
Normal,Normal,7e-06,udp,2182,0,4,3
Normal,Normal,3e-06,udp,350,0,4,3
Normal,Normal,0.605868,tcp,738,268,1,1
Normal,Normal,0.421663,tcp,546,268,1,1
Normal,Normal,0.973713,tcp,490,354,2,1
Normal,Normal,0.702229,tcp,2530,268,2,2
Normal,Normal,0.37325,tcp,17266,354,2,2
Normal,Normal,0.66954,tcp,1506,268,3,1
Normal,Normal,0.803011,tcp,738,268,3,1
Normal,Normal,0.609675,tcp,546,268,1,1
Normal,Normal,1.077512,tcp,490,268,1,1
Normal,Normal,0.874128,tcp,17266,354,1,1
Normal,Normal,1.09168,tcp,2530,354,3,2
Normal,Normal,1.113406,tcp,1506,268,1,2
Normal,Normal,0.99134,tcp,738,354,2,1
Normal,Normal,0.550015,tcp,546,268,1,1
Normal,Normal,0.707465,tcp,490,268,2,1
Normal,Normal,0.824335,tcp,17266,354,2,1
Normal,Normal,0.93951,tcp,1506,268,2,2
Normal,Normal,0.736296,tcp,2530,268,2,2
Normal,Normal,0.899586,tcp,546,354,3,2
Normal,Normal,0.559159,tcp,738,268,3,2
Normal,Normal,0.58257,tcp,490,268,1,1
Normal,Normal,0.476674,tcp,488,268,2,1
Normal,Normal,0.72787,tcp,488,354,3,2
Normal,Normal,0.540276,tcp,490,268,3,2
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.862634,tcp,738,354,3,1
Normal,Normal,0.474257,tcp,546,268,2,1
Normal,Normal,0.654522,tcp,502,354,3,2
Normal,Normal,0.418334,tcp,578,268,3,2
Normal,Normal,0.313298,tcp,2550,268,3,2
Normal,Normal,0.392826,tcp,610,268,3,1
Normal,Normal,0.322975,tcp,502,268,4,2
Normal,Normal,0.614992,tcp,1526,268,4,2
Normal,Normal,0.447147,tcp,674,268,4,2
Normal,Normal,0.422862,tcp,674,268,4,2
Normal,Normal,0.532074,tcp,610,354,4,2
Normal,Normal,0.291932,tcp,610,268,1,1
Normal,Normal,0.466394,tcp,510,354,3,3
Normal,Normal,0.244565,tcp,566,268,3,3
Normal,Normal,0.401862,tcp,510,268,2,2
Normal,Normal,0.440887,tcp,630,354,2,2
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,59.961853,arp,92,0,1,1
Normal,Normal,59.961853,arp,92,0,1,1
Normal,Normal,0.403718,tcp,1000,768,1,10
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.746313,tcp,586,682,1,1
Normal,Normal,0.305642,tcp,1130,726,1,21
Normal,Normal,0.540356,tcp,1186,802,3,3
Normal,Normal,0.309011,tcp,1196,718,3,3
Normal,Normal,0.28191,tcp,1022,696,3,3
Normal,Normal,0.60841,tcp,1124,824,2,18
Normal,Normal,0.381009,tcp,1126,750,2,18
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.274165,tcp,774,556,3,3
Normal,Normal,0.354701,tcp,774,556,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,7e-06,udp,1628,0,9,9
Normal,Normal,7e-06,udp,1844,0,9,9
Normal,Normal,1e-05,udp,1186,0,9,9
Normal,Normal,8e-06,udp,348,0,25,9
Normal,Normal,9e-06,udp,1450,0,9,9
Normal,Normal,4e-06,udp,1566,0,22,9
Normal,Normal,4e-06,udp,1976,0,22,9
Normal,Normal,3.3e-05,udp,2012,0,22,9
Normal,Normal,9e-06,udp,858,0,22,9
Normal,Normal,1e-05,udp,674,0,22,9
Normal,Normal,9e-06,udp,1410,0,22,9
Normal,Normal,1e-05,udp,2090,0,22,9
Normal,Normal,1e-05,udp,1808,0,23,2
Normal,Normal,4e-06,udp,1346,0,7,7
Normal,Normal,3e-06,udp,322,0,7,7
Normal,Normal,1e-05,udp,842,0,7,7
Normal,Normal,3e-06,udp,636,0,7,7
Normal,Normal,9e-06,udp,458,0,7,7
Normal,Normal,5e-06,udp,1412,0,6,6
Normal,Normal,4e-06,udp,908,0,6,6
Normal,Normal,4e-06,udp,1518,0,6,6
Normal,Normal,9e-06,udp,526,0,6,6
Normal,Normal,1e-05,udp,1022,0,6,6
Normal,Normal,8e-06,udp,1722,0,13,13
Normal,Normal,5e-06,udp,458,0,13,13
Normal,Normal,9e-06,udp,738,0,13,13
Normal,Normal,5e-06,udp,1364,0,13,13
Normal,Normal,1e-05,udp,1860,0,13,13
Normal,Normal,2e-06,udp,1428,0,36,11
Normal,Normal,9e-06,udp,312,0,36,11
Normal,Normal,1e-05,udp,1352,0,36,11
Normal,Normal,1e-05,udp,1748,0,36,11
Normal,Normal,6e-06,udp,1468,0,36,11
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.989096,tcp,1338,844,1,1
Normal,Normal,3.330376,tcp,1444,916,1,1
Normal,Normal,0.934187,tcp,1362,734,1,1
Normal,Normal,1.655807,tcp,1362,802,2,2
Normal,Normal,1.015882,tcp,1326,768,1,1
Normal,Normal,1.641946,tcp,1572,786,1,1
Normal,Normal,0.664331,tcp,1000,752,2,1
Normal,Normal,4e-06,udp,636,0,1,2
Normal,Normal,0.885786,tcp,1008,762,1,2
Normal,Normal,0.818878,tcp,998,718,1,1
Normal,Normal,0.667709,tcp,1008,736,1,1
Normal,Normal,0.900033,tcp,1070,732,1,1
Normal,Normal,0.575647,tcp,1060,738,2,2
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.261913,tcp,6978,268,1,1
Normal,Normal,4e-06,udp,1806,0,3,3
Normal,Normal,9e-06,udp,242,0,3,3
Normal,Normal,9e-06,udp,610,0,3,3
Normal,Normal,4e-06,udp,844,0,19,1
Normal,Normal,1.1e-05,udp,880,0,3,3
Normal,Normal,5e-06,udp,1520,0,3,3
Normal,Normal,1e-05,udp,792,0,3,3
Normal,Normal,8e-06,udp,332,0,15,3
Normal,Normal,8e-06,udp,1576,0,15,3
Normal,Normal,1e-05,udp,612,0,5,1
Normal,Normal,8e-06,udp,332,0,15,3
Normal,Normal,9e-06,udp,534,0,2,2
Normal,Normal,8e-06,udp,332,0,2,2
Normal,Normal,3e-06,udp,282,0,17,1
Normal,Normal,9e-06,udp,1992,0,16,2
Normal,Normal,1e-05,udp,508,0,16,2
Normal,Normal,6e-06,udp,1326,0,1,1
Normal,Normal,4e-06,udp,2164,0,1,1
Normal,Normal,1e-05,udp,656,0,2,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,4e-06,udp,700,0,1,1
Normal,Normal,0.56755,tcp,530,268,1,1
Normal,Normal,0.536237,tcp,528,268,1,1
Normal,Normal,8e-06,udp,534,0,19,1
Normal,Normal,0.786653,tcp,528,268,1,1
Normal,Normal,0.670137,tcp,528,354,1,1
Normal,Normal,1.1e-05,udp,1736,0,2,2
Normal,Normal,1e-05,udp,1268,0,2,2
Normal,Normal,2.2e-05,udp,1754,0,1,1
Normal,Normal,0.774833,tcp,590,268,1,1
Normal,Normal,0.781254,tcp,590,354,2,1
Normal,Normal,4e-06,udp,738,0,17,2
Normal,Normal,3e-06,udp,312,0,11,1
Normal,Normal,0.59183,tcp,590,268,1,1
Normal,Normal,1e-05,udp,1696,0,3,2
Normal,Normal,4e-06,udp,546,0,16,1
Normal,Normal,1e-05,udp,958,0,1,1
Normal,Normal,6e-06,udp,2144,0,1,1
Normal,Normal,1.1e-05,udp,1908,0,3,2
Normal,Normal,1e-05,udp,2108,0,1,1
Normal,Normal,1e-05,udp,1416,0,2,2
Normal,Normal,1e-05,udp,1416,0,2,2
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.299179,tcp,534,268,1,1
Normal,Normal,0.361857,tcp,534,268,6,1
Normal,Normal,0.24749,tcp,534,268,13,1
Normal,Normal,0.338219,tcp,534,268,21,3
Normal,Normal,3.1e-05,tcp,86,0,1,1
Normal,Normal,0.317567,tcp,534,268,21,3
Normal,Normal,0.240769,tcp,534,268,21,3
Normal,Normal,0.843365,tcp,534,268,3,2
Normal,Normal,0.520907,tcp,534,268,3,2
Normal,Normal,36.154003,tcp,1068,622,5,1
Normal,Normal,36.154003,tcp,1068,622,13,1
Normal,Normal,0.44111,tcp,534,268,1,1
Normal,Normal,0.455601,tcp,534,268,11,1
Normal,Normal,0.56573,tcp,534,354,9,1
Normal,Normal,0.460198,tcp,534,268,2,1
Normal,Normal,0.406766,tcp,534,268,4,1
Normal,Normal,0.464978,tcp,534,268,14,1
Normal,Normal,0.865921,tcp,534,268,19,2
Normal,Normal,0.546436,tcp,534,268,2,2
Normal,Normal,0.463028,tcp,534,268,2,2
Normal,Normal,31.955507,tcp,1068,536,2,2
Normal,Normal,31.955507,tcp,1068,536,2,2
Normal,Normal,0.344597,tcp,534,268,2,1
Normal,Normal,0.344183,tcp,534,268,2,1
Normal,Normal,0.592399,tcp,534,268,17,1
Normal,Normal,0.552165,tcp,534,268,8,1
Normal,Normal,0.492463,tcp,534,268,2,2
Normal,Normal,0.493281,tcp,534,268,2,2
Normal,Normal,0.512448,tcp,534,268,26,3
Normal,Normal,0.257015,tcp,534,268,26,3
Normal,Normal,0.496029,tcp,534,354,2,2
Normal,Normal,0.393479,tcp,534,268,2,2
Normal,Normal,0.304346,tcp,534,268,9,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.541439,tcp,534,354,21,2
Normal,Normal,0.279848,tcp,534,268,21,2
Normal,Normal,0.46789,tcp,534,268,6,1
Normal,Normal,0.730395,tcp,534,268,20,1
Normal,Normal,0.491696,tcp,534,354,1,1
Normal,Normal,0.174129,tcp,534,268,2,2
Normal,Normal,0.201451,tcp,534,268,2,2
Normal,Normal,4e-06,udp,1064,0,19,1
Normal,Normal,1e-05,udp,1064,0,1,1
Normal,Normal,1e-05,udp,1064,0,2,1
Normal,Normal,1.6e-05,udp,1064,0,18,1
Normal,Normal,1.1e-05,udp,1064,0,16,1
Normal,Normal,1e-05,udp,1064,0,2,2
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,0.0,arp,46,0,1,1
Normal,Normal,1e-05,udp,1064,0,18,1
Normal,Normal,1.018374,tcp,916,1112,1,1
Normal,Normal,1.795202,tcp,866,1212,2,2
Normal,Normal,1.795202,tcp,866,1212,2,2
Normal,Normal,1.252146,tcp,846,1246,2,1
Normal,Normal,1.124545,tcp,852,1260,1,1
Normal,Normal,1.013295,tcp,842,1220,1,1
Normal,Normal,0.518833,tcp,866,1336,3,1
Normal,Normal,9e-06,udp,1064,0,1,1
Normal,Normal,0.578418,tcp,856,1098,1,1
Normal,Normal,0.678441,tcp,838,1328,1,1
Normal,Normal,0.674546,tcp,834,1264,1,1
Normal,Normal,1.2e-05,udp,1064,0,1,1
Normal,Normal,0.696753,tcp,832,1326,1,1
Normal,Normal,0.484184,tcp,856,1320,1,1
Normal,Normal,0.598994,tcp,868,1252,1,1
Normal,Normal,1.2e-05,udp,1064,0,14,1
Normal,Normal,0.850434,tcp,840,1376,1,1
Normal,Normal,3e-06,udp,1064,0,11,1
Normal,Normal,1.391957,tcp,934,1430,1,1
Normal,Normal,2e-06,udp,1064,0,1,1
Normal,Normal,0.66498,tcp,854,1394,1,1
Normal,Normal,1.046104,tcp,840,1334,1,1
Normal,Normal,0.726024,tcp,838,1122,1,1
Normal,Normal,0.363492,tcp,836,1222,2,2
Normal,Normal,0.610166,tcp,828,1390,2,2
Normal,Normal,1e-05,udp,1064,0,1,3
Normal,Normal,0.95468,tcp,866,1144,1,1
Normal,Normal,7e-06,udp,1064,0,17,2
Normal,Normal,0.50294,tcp,858,1270,1,1
Normal,Normal,1.142662,tcp,946,1106,2,1
